Player,Team,G,MP,PTS,FG_2P,FG_2PA,FG_2P_Pct,FG_3P,FGA_3P,FG_3P_Pct,FT,FTA,FT_Pct,OREB,DREB,REB,AST,STL,BLK,TO,PF,Player_Link,Team_Link,Season,League,DX_Player_ID,DX_Team_ID
Malik Hairston,Milano,34,28.6,17.8,5.6,10.2,54.9%,1.3,3.8,33.3%,2.8,3.6,78.8%,2.2,2.0,4.2,2.6,1.1,0.8,2.8,3.5,/profile/Malik-Hairston-214/,/stats/italian/2013/Milano,2013,italian,Malik-Hairston-214,Milano
Leon Radosevic,Milano,18,11.9,17.8,6.2,11.2,55.9%,0.0,0.0,0.0%,5.3,6.8,77.8%,2.8,4.9,7.8,1.1,0.9,1.7,2.8,6.1,/profile/Leon-Radosevic-5136/,/stats/italian/2013/Milano,2013,italian,Leon-Radosevic-5136,Milano
Yakhouba Diawara,Venezia,33,29.2,17.8,5.3,9.9,53.3%,1.3,4.9,26.7%,3.2,5.0,64.5%,2.6,3.9,6.5,1.9,1.6,0.2,3.2,3.9,/profile/Yakhouba-Diawara-5192/,/stats/italian/2013/Venezia,2013,italian,Yakhouba-Diawara-5192,Venezia
Adrian Banks,Varese,40,30.4,17.8,5.4,10.6,51.1%,1.1,3.8,29.2%,3.6,4.4,81.0%,0.9,2.2,3.1,1.7,1.9,0.0,2.9,2.3,/profile/Adrian-Banks-5076/,/stats/italian/2013/Varese,2013,italian,Adrian-Banks-5076,Varese
Ricky Minard,Virtus Bologna,15,23.3,17.7,4.5,10.6,43.0%,2.2,4.8,45.2%,2.2,3.4,63.3%,1.1,5.2,6.4,2.2,2.3,0.2,2.5,3.4,/profile/Ricky-Minard-5333/,/stats/italian/2013/Virtus%20Bologna,2013,italian,Ricky-Minard-5333,Virtus%20Bologna
Tamar Slay,Montegranaro,28,23.3,17.7,4.5,8.5,52.5%,2.0,5.1,38.8%,2.8,3.6,78.3%,1.1,4.3,5.5,1.8,1.0,0.2,2.6,4.9,/profile/Tamar-Slay-4365/,/stats/italian/2013/Montegranaro,2013,italian,Tamar-Slay-4365,Montegranaro
Luca Campani,Montegranaro,25,8.8,17.7,5.4,7.7,69.8%,0.9,1.4,62.5%,4.3,6.1,70.6%,3.0,5.0,8.0,1.2,2.5,0.9,2.0,5.7,/profile/Luca-Campani-38820/,/stats/italian/2013/Montegranaro,2013,italian,Luca-Campani-38820,Montegranaro
Giuseppe Poeta,Virtus Bologna,26,26.2,17.5,4.2,8.4,50.0%,1.5,4.6,32.9%,4.5,6.0,75.5%,0.9,3.0,3.9,4.6,2.1,0.1,3.3,3.6,/profile/Giuseppe-Poeta-5409/,/stats/italian/2013/Virtus%20Bologna,2013,italian,Giuseppe-Poeta-5409,Virtus%20Bologna
Lamont Mack,Pesaro,30,22.9,17.4,2.7,5.3,51.1%,3.4,8.2,40.8%,2.0,2.6,75.6%,1.2,6.6,7.9,1.0,1.2,0.2,3.2,5.8,/profile/Lamont-Mack-23990/,/stats/italian/2013/Pesaro,2013,italian,Lamont-Mack-23990,Pesaro
Jeffrey Viggiano,Brindisi,27,24.0,17.4,4.4,7.1,62.0%,2.3,6.9,33.1%,1.7,2.4,72.5%,1.3,3.5,4.8,1.8,1.8,0.6,2.2,4.1,/profile/Jeffrey-Viggiano-5888/,/stats/italian/2013/Brindisi,2013,italian,Jeffrey-Viggiano-5888,Brindisi
Szymon Szewczyk,Venezia,32,27.3,17.4,4.1,7.1,57.3%,2.2,5.9,38.0%,2.5,3.1,82.4%,2.5,6.1,8.6,1.6,1.3,1.0,3.0,4.7,/profile/Szymon-Szewczyk-5921/,/stats/italian/2013/Venezia,2013,italian,Szymon-Szewczyk-5921,Venezia
Rolands Freimanis,Montegranaro,28,12.7,17.4,5.5,9.5,58.1%,1.8,4.2,42.1%,1.0,2.0,50.0%,3.4,5.6,9.1,1.0,0.7,0.2,2.2,6.7,/profile/Rolands-Freimanis-39322/,/stats/italian/2013/Montegranaro,2013,italian,Rolands-Freimanis-39322,Montegranaro
Ebi Ere,Varese,39,30.5,17.3,3.5,7.5,47.2%,2.6,6.6,39.3%,2.5,3.4,73.8%,1.0,5.2,6.3,1.5,1.3,0.1,2.5,3.2,/profile/Ebi-Ere-5446/,/stats/italian/2013/Varese,2013,italian,Ebi-Ere-5446,Varese
Kenny Hasbrouck,Virtus Bologna,23,28.2,17.3,3.1,7.7,40.0%,2.9,8.2,35.8%,2.3,3.6,65.5%,0.3,2.9,3.3,2.6,2.0,0.1,3.7,4.0,/profile/Kenny-Hasbrouck-5066/,/stats/italian/2013/Virtus%20Bologna,2013,italian,Kenny-Hasbrouck-5066,Virtus%20Bologna
Dusan Sakota,Varese,40,19.2,17.2,3.1,4.9,62.9%,3.3,7.4,44.1%,1.3,1.7,73.5%,1.9,3.0,4.9,1.1,1.5,0.2,1.6,4.7,/profile/Dusan-Sakota-204/,/stats/italian/2013/Varese,2013,italian,Dusan-Sakota-204,Varese
Bootsy Thornton,Sassari,35,30.5,17.1,3.3,6.9,47.8%,2.5,7.1,35.4%,2.9,3.3,88.6%,1.3,4.1,5.4,2.2,2.1,0.1,2.2,3.5,/profile/Bootsy-Thornton-5216/,/stats/italian/2013/Sassari,2013,italian,Bootsy-Thornton-5216,Sassari
Craig Brackins,Biella,10,29.9,17.1,4.9,7.9,62.7%,2.0,6.4,31.3%,1.2,2.1,56.3%,1.5,5.7,7.2,0.8,0.7,0.5,1.5,3.5,/profile/Craig-Brackins-1147/,/stats/italian/2013/Biella,2013,italian,Craig-Brackins-1147,Biella
Kaloyan Ivanov,Avellino,15,28.9,17.0,4.7,8.1,58.4%,0.8,2.6,32.1%,5.1,6.9,73.7%,5.1,8.6,13.7,1.4,2.2,0.3,3.6,3.1,/profile/Kaloyan-Ivanov-5170/,/stats/italian/2013/Avellino,2013,italian,Kaloyan-Ivanov-5170,Avellino
Daniel Hackett,Siena,46,25.7,17.0,4.8,9.7,50.2%,0.8,2.7,27.8%,5.1,6.9,73.4%,1.0,4.6,5.6,5.7,1.9,0.1,3.3,3.9,/profile/Daniel-Hackett-1384/,/stats/italian/2013/Siena,2013,italian,Daniel-Hackett-1384,Siena
Richard Hendrix,Milano,11,13.7,17.0,7.0,15.6,44.8%,0.0,0.0,0.0%,3.0,4.0,73.3%,4.9,8.6,13.5,1.1,0.8,2.4,4.0,5.9,/profile/Richard-Hendrix-229/,/stats/italian/2013/Milano,2013,italian,Richard-Hendrix-229,Milano
Taylor Rochestie,Biella,16,31.8,16.8,4.8,8.4,57.0%,1.5,5.3,27.9%,2.7,3.0,92.1%,1.1,1.6,2.7,3.2,1.5,0.0,2.8,3.9,/profile/Taylor-Rochestie-5340/,/stats/italian/2013/Biella,2013,italian,Taylor-Rochestie-5340,Biella
Phil Goss,Roma,49,31.4,16.8,4.1,9.2,45.2%,2.1,5.6,37.1%,2.3,2.9,77.5%,0.9,3.6,4.5,3.5,2.0,0.0,3.2,4.0,/profile/Phil-Goss-30057/,/stats/italian/2013/Roma,2013,italian,Phil-Goss-30057,Roma
Alvin Young,Venezia,35,26.7,16.7,5.0,10.5,48.0%,1.2,3.5,34.1%,3.0,3.9,77.2%,1.4,3.0,4.4,1.8,1.8,0.0,2.6,3.8,/profile/Alvin-Young-38271/,/stats/italian/2013/Venezia,2013,italian,Alvin-Young-38271,Venezia
Antywane Robinson,Brindisi,30,29.5,16.6,6.5,11.9,54.5%,0.7,2.2,31.4%,1.5,2.2,70.6%,1.5,6.0,7.4,1.9,1.5,0.9,2.1,2.7,/profile/Antywane-Robinson-5414/,/stats/italian/2013/Brindisi,2013,italian,Antywane-Robinson-5414,Brindisi
Tarence Kinsey,Pesaro,16,29.6,16.6,5.1,11.0,46.6%,0.8,3.6,20.9%,4.1,4.7,87.5%,2.3,6.6,8.9,1.3,2.9,0.3,2.7,3.3,/profile/Tarence-Kinsey-1037/,/stats/italian/2013/Pesaro,2013,italian,Tarence-Kinsey-1037,Pesaro
Mustafa Shakur,Avellino,17,27.6,16.4,5.1,10.7,47.2%,0.6,2.5,23.3%,4.6,6.3,72.0%,0.9,3.8,4.7,4.9,2.7,0.4,3.5,3.9,/profile/Mustafa-Shakur-163/,/stats/italian/2013/Avellino,2013,italian,Mustafa-Shakur-163,Avellino
Russell Robinson,Biella,15,30.6,16.4,4.2,9.2,45.3%,1.4,5.1,27.1%,3.9,4.3,90.0%,1.2,1.7,3.0,2.8,3.1,0.0,4.8,4.3,/profile/Russell-Robinson-514/,/stats/italian/2013/Biella,2013,italian,Russell-Robinson-514,Biella
Mike Green,Varese,42,31.4,16.2,3.2,8.2,39.1%,1.4,3.8,35.7%,5.8,7.1,81.3%,1.2,4.8,6.0,7.3,2.3,0.1,3.9,3.4,/profile/Mike-Green-5080/,/stats/italian/2013/Varese,2013,italian,Mike-Green-5080,Varese
Jeremy Richardson,Avellino,29,31.9,16.2,3.6,7.5,47.4%,2.4,5.2,46.7%,1.8,2.1,85.7%,1.0,3.4,4.4,1.5,1.6,0.3,2.8,3.2,/profile/Jeremy-Richardson-1031/,/stats/italian/2013/Avellino,2013,italian,Jeremy-Richardson-1031,Avellino
Brian Sacchetti,Sassari,37,13.5,16.2,2.8,4.7,59.3%,2.4,5.9,41.3%,3.3,4.4,75.0%,2.7,4.7,7.3,1.7,1.9,0.1,2.2,5.6,/profile/Brian-Sacchetti-39423/,/stats/italian/2013/Sassari,2013,italian,Brian-Sacchetti-39423,Sassari
Jarrius Jackson,Cremona,30,33.0,16.2,3.4,7.0,48.9%,2.4,6.9,35.1%,2.1,2.7,79.1%,0.2,2.0,2.2,0.8,0.8,0.0,1.3,2.7,/profile/Jarrius-Jackson-403/,/stats/italian/2013/Cremona,2013,italian,Jarrius-Jackson-403,Cremona
Andrija Stipanovic,Cremona,29,23.2,16.2,7.6,12.4,61.3%,0.0,0.1,0.0%,1.0,2.8,35.4%,5.1,8.8,13.9,1.2,2.1,0.5,2.6,4.6,/profile/Andrija-Stipanovic-1406/,/stats/italian/2013/Cremona,2013,italian,Andrija-Stipanovic-1406,Cremona
Achille Polonara,Varese,40,20.5,16.0,4.5,8.4,53.4%,1.6,4.6,34.0%,2.3,3.5,66.2%,2.8,6.3,9.1,1.7,2.5,0.8,2.3,3.8,/profile/Achille-Polonara-6335/,/stats/italian/2013/Varese,2013,italian,Achille-Polonara-6335,Varese
Olek Czyz,Roma,48,14.5,15.9,6.1,11.6,52.8%,0.4,0.8,50.0%,2.4,4.9,48.8%,4.7,5.6,10.3,1.0,0.8,0.4,3.2,4.8,/profile/Olek-Czyz-6499/,/stats/italian/2013/Roma,2013,italian,Olek-Czyz-6499,Roma
David Moss,Siena,49,29.7,15.8,3.0,6.0,50.2%,2.6,6.3,41.9%,1.9,2.5,77.5%,1.3,4.4,5.7,2.3,1.7,0.4,1.5,4.0,/profile/David-Moss-560/,/stats/italian/2013/Siena,2013,italian,David-Moss-560,Siena
Greg Brunner,Reggio Emilia,36,27.5,15.7,5.8,10.4,56.3%,0.7,1.9,37.0%,2.0,3.6,55.1%,3.9,6.8,10.7,2.8,2.2,1.2,2.8,4.7,/profile/Greg-Brunner-5196/,/stats/italian/2013/Reggio%20Emilia,2013,italian,Greg-Brunner-5196,Reggio%20Emilia
Giulio Perini,Montegranaro,8,1.3,15.7,7.8,11.8,66.7%,0.0,15.7,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,/profile/Giulio-Perini-39855/,/stats/italian/2013/Montegranaro,2013,italian,Giulio-Perini-39855,Montegranaro
Massimo Bulleri,Venezia,33,14.5,15.7,3.0,5.6,52.9%,1.9,5.8,32.9%,4.0,4.5,88.9%,0.5,3.9,4.4,3.3,1.5,0.2,4.7,6.1,/profile/Massimo-Bulleri-5551/,/stats/italian/2013/Venezia,2013,italian,Massimo-Bulleri-5551,Venezia
Nicolas Mazzarino,Cantu,43,21.5,15.6,1.2,3.1,39.7%,3.6,7.6,46.5%,2.5,2.9,87.5%,0.5,1.7,2.2,2.4,0.7,0.0,1.8,3.3,/profile/Nicolas-Mazzarino-5929/,/stats/italian/2013/Cantu,2013,italian,Nicolas-Mazzarino-5929,Cantu
Daniele Cavaliero,Pesaro,30,27.7,15.6,2.3,5.1,45.3%,2.4,6.6,37.2%,3.6,4.8,75.2%,0.7,2.4,3.1,3.4,1.7,0.1,4.0,4.3,/profile/Daniele-Cavaliero-35858/,/stats/italian/2013/Pesaro,2013,italian,Daniele-Cavaliero-35858,Pesaro
Andrea Crosariol,Pesaro,30,25.0,15.5,6.6,10.1,65.8%,0.0,0.1,0.0%,2.3,4.1,55.8%,3.4,5.9,9.3,1.1,2.3,2.1,3.4,3.7,/profile/Andrea-Crosariol-5361/,/stats/italian/2013/Pesaro,2013,italian,Andrea-Crosariol-5361,Pesaro
Kyle Johnson,Montegranaro,29,20.7,15.4,3.9,7.5,51.8%,1.8,5.4,32.9%,2.4,3.1,75.0%,2.6,4.1,6.6,1.5,0.8,0.1,1.6,3.2,/profile/Kyle-Johnson-19105/,/stats/italian/2013/Montegranaro,2013,italian,Kyle-Johnson-19105,Montegranaro
Andrea Cinciarini,Reggio Emilia,37,32.8,15.4,5.6,10.0,55.6%,0.6,2.0,29.5%,2.5,3.3,73.3%,1.4,4.2,5.6,5.2,1.8,0.1,3.2,3.0,/profile/Andrea-Cinciarini-37170/,/stats/italian/2013/Reggio%20Emilia,2013,italian,Andrea-Cinciarini-37170,Reggio%20Emilia
Cedric Simmons,Brindisi,30,23.3,15.4,6.3,10.3,60.8%,0.0,0.1,0.0%,2.8,4.1,68.4%,3.2,7.6,10.7,0.8,1.5,2.1,2.8,4.7,/profile/Cedric-Simmons-609/,/stats/italian/2013/Brindisi,2013,italian,Cedric-Simmons-609,Brindisi
Taquan Dean,Avellino,19,30.9,15.3,2.8,6.5,43.8%,2.4,7.5,32.1%,2.4,3.1,78.3%,1.2,4.0,5.2,1.6,2.3,0.1,2.3,4.8,/profile/Taquan-Dean-375/,/stats/italian/2013/Avellino,2013,italian,Taquan-Dean-375,Avellino
Stefano Gentile,Caserta,30,27.0,15.2,3.4,7.0,47.9%,2.0,5.4,37.4%,2.5,3.3,76.9%,0.9,3.9,4.7,3.8,2.4,0.1,4.2,4.1,/profile/Stefano-Gentile-39348/,/stats/italian/2013/Caserta,2013,italian,Stefano-Gentile-39348,Caserta
Benjamin Eze,Siena,41,16.0,15.2,6.9,12.0,57.3%,0.0,0.0,0.0%,1.4,2.8,52.3%,4.9,7.4,12.3,0.4,1.1,3.6,3.1,7.2,/profile/Benjamin-Eze-5364/,/stats/italian/2013/Siena,2013,italian,Benjamin-Eze-5364,Siena
Reggie Hamilton,Pesaro,11,22.7,15.1,3.7,5.6,65.7%,1.6,6.8,23.3%,3.0,3.8,79.2%,0.5,3.5,4.0,1.9,2.5,0.0,3.2,4.8,/profile/Reggie-Hamilton-18090/,/stats/italian/2013/Pesaro,2013,italian,Reggie-Hamilton-18090,Pesaro
Jordan Taylor,Roma,46,31.1,15.0,3.8,8.5,44.8%,1.3,4.1,30.8%,3.7,4.8,75.7%,0.7,3.0,3.7,4.9,1.5,0.1,3.3,3.9,/profile/Jordan-Taylor-6358/,/stats/italian/2013/Roma,2013,italian,Jordan-Taylor-6358,Roma
Nikola Dragovic,Avellino,30,23.7,15.0,2.2,4.6,48.2%,3.0,7.2,41.1%,1.7,2.7,62.5%,1.6,7.5,9.1,1.1,1.7,0.6,2.3,3.1,/profile/Nikola-Dragovic-21039/,/stats/italian/2013/Avellino,2013,italian,Nikola-Dragovic-21039,Avellino
Dan Mavraides,Caserta,17,22.3,15.0,4.3,10.4,41.2%,1.8,4.9,37.0%,1.0,1.8,52.9%,0.7,2.5,3.2,1.2,2.2,0.1,3.3,4.5,/profile/Dan-Mavraides-17851/,/stats/italian/2013/Caserta,2013,italian,Dan-Mavraides-17851,Caserta
Steven Smith,Virtus Bologna,24,31.0,15.0,3.8,8.1,47.0%,1.3,4.5,29.4%,3.4,4.3,77.8%,1.8,4.8,6.6,1.3,0.9,0.3,3.2,2.8,/profile/Steven-Smith-387/,/stats/italian/2013/Virtus%20Bologna,2013,italian,Steven-Smith-387,Virtus%20Bologna
Angelo Gigli,Virtus Bologna,29,27.2,14.9,5.6,9.2,61.2%,0.1,0.7,15.4%,3.3,4.0,81.3%,3.4,6.4,9.9,1.1,1.4,0.9,2.5,3.1,/profile/Angelo-Gigli-102/,/stats/italian/2013/Virtus%20Bologna,2013,italian,Angelo-Gigli-102,Virtus%20Bologna
Jonathan Tabu,Cantu,44,21.6,14.8,2.6,5.9,44.0%,2.5,7.1,35.6%,2.0,2.5,80.4%,1.0,5.0,6.0,5.4,2.1,0.1,3.9,4.7,/profile/Jonathan-Tabu-5907/,/stats/italian/2013/Cantu,2013,italian,Jonathan-Tabu-5907,Cantu
Danilo Andusic,Virtus Bologna,9,17.1,14.7,1.8,4.1,43.8%,3.1,7.5,41.4%,1.8,2.1,87.5%,0.8,3.9,4.6,1.0,0.8,0.0,3.9,3.1,/profile/Danilo-Andusic-6176/,/stats/italian/2013/Virtus%20Bologna,2013,italian,Danilo-Andusic-6176,Virtus%20Bologna
Marco Mordente,Caserta,30,27.0,14.6,2.7,5.9,45.3%,1.5,4.8,31.3%,4.8,5.9,81.2%,0.7,2.5,3.2,3.9,1.5,0.0,3.6,3.7,/profile/Marco-Mordente-5542/,/stats/italian/2013/Caserta,2013,italian,Marco-Mordente-5542,Caserta
David Chiotti,Milano,18,9.8,14.6,6.7,9.5,70.7%,0.0,0.0,0.0%,1.2,1.8,62.5%,2.5,6.2,8.8,0.9,0.5,0.5,1.8,5.5,/profile/David-Chiotti-27914/,/stats/italian/2013/Milano,2013,italian,David-Chiotti-27914,Milano
Dionte Christmas,Siena,9,14.4,14.5,2.5,4.7,53.3%,2.2,7.6,29.2%,2.8,2.8,100.0%,0.9,3.5,4.4,3.5,2.5,0.3,3.8,4.1,/profile/Dionte-Christmas-1234/,/stats/italian/2013/Siena,2013,italian,Dionte-Christmas-1234,Siena
Ron Steele,Montegranaro,18,29.7,14.5,3.7,7.1,51.5%,1.6,3.5,46.8%,2.3,2.6,88.6%,0.5,3.2,3.7,4.6,1.5,0.1,2.7,3.7,/profile/Ron-Steele-312/,/stats/italian/2013/Montegranaro,2013,italian,Ron-Steele-312,Montegranaro
Linton Johnson,Avellino,20,25.1,14.4,5.7,9.8,58.1%,0.0,0.0,0.0%,3.1,4.8,63.9%,4.7,6.7,11.4,1.7,2.0,1.3,4.2,5.4,/profile/Linton-Johnson-3034/,/stats/italian/2013/Avellino,2013,italian,Linton-Johnson-3034,Avellino
Matt Janning,Siena,40,18.7,14.4,2.7,5.2,51.6%,2.5,7.3,33.8%,1.6,1.7,93.5%,1.0,3.0,4.0,2.1,1.5,0.1,2.5,3.4,/profile/Matt-Janning-6311/,/stats/italian/2013/Siena,2013,italian,Matt-Janning-6311,Siena
Dan Mavraides,Avellino,9,21.2,14.3,4.1,7.5,55.6%,1.2,4.3,28.6%,2.3,3.3,68.8%,0.6,1.4,2.1,3.3,2.1,0.0,3.3,5.4,/profile/Dan-Mavraides-17851/,/stats/italian/2013/Avellino,2013,italian,Dan-Mavraides-17851,Avellino
Jerai Grant,Brindisi,30,12.3,14.2,5.4,8.2,65.0%,0.1,0.1,100.0%,3.2,5.2,62.0%,5.9,4.6,10.5,0.5,2.2,1.8,1.9,6.7,/profile/Jerai-Grant-5523/,/stats/italian/2013/Brindisi,2013,italian,Jerai-Grant-5523,Brindisi
Scottie Reynolds,Brindisi,30,31.5,14.2,3.6,6.4,57.0%,1.5,3.7,41.3%,2.3,3.1,76.3%,0.7,3.4,4.1,6.5,2.4,0.2,4.8,2.5,/profile/Scottie-Reynolds-1218/,/stats/italian/2013/Brindisi,2013,italian,Scottie-Reynolds-1218,Brindisi
Kristjan Kangur,Siena,48,21.3,14.2,2.2,4.2,52.4%,2.7,6.9,39.8%,1.6,2.6,60.0%,2.2,5.0,7.2,1.8,1.6,0.2,2.3,5.3,/profile/Kristjan-Kangur-5886/,/stats/italian/2013/Siena,2013,italian,Kristjan-Kangur-5886,Siena
Klaudio Ndoja,Brindisi,27,17.5,14.1,1.5,4.0,38.8%,2.9,6.4,45.6%,2.3,3.3,70.7%,1.8,3.6,5.3,1.4,1.5,0.3,2.3,4.0,/profile/Klaudio-Ndoja-39191/,/stats/italian/2013/Brindisi,2013,italian,Klaudio-Ndoja-39191,Brindisi
Jiri Hubalek,Venezia,23,12.7,14.0,5.2,8.8,58.5%,0.8,3.8,21.4%,1.2,1.9,64.3%,2.3,6.1,8.4,1.0,0.7,0.8,4.4,7.5,/profile/Jiri-Hubalek-5173/,/stats/italian/2013/Venezia,2013,italian,Jiri-Hubalek-5173,Venezia
Richard Rocca,Virtus Bologna,30,19.6,14.0,5.9,10.8,54.4%,0.0,0.1,0.0%,2.2,4.9,45.8%,4.7,5.3,10.1,0.8,1.1,0.1,3.2,5.7,/profile/Richard-Rocca-38037/,/stats/italian/2013/Virtus%20Bologna,2013,italian,Richard-Rocca-38037,Virtus%20Bologna
Dominic James,Reggio Emilia,19,20.7,13.9,4.1,8.9,46.0%,0.9,4.2,22.0%,3.0,4.7,63.0%,1.4,3.2,4.6,3.1,3.3,0.3,3.8,5.2,/profile/Dominic-James-595/,/stats/italian/2013/Reggio%20Emilia,2013,italian,Dominic-James-595,Reggio%20Emilia
Bobby Jones,Roma,49,22.2,13.9,3.2,6.8,46.2%,1.4,4.5,30.8%,3.4,4.8,70.9%,3.0,6.0,9.1,1.0,1.9,0.5,3.8,5.1,/profile/Bobby-Jones-351/,/stats/italian/2013/Roma,2013,italian,Bobby-Jones-351,Roma
Deian Ivanov,Varese,8,13.9,13.7,5.3,13.0,40.5%,0.0,1.1,0.0%,3.2,6.0,52.9%,7.7,6.0,13.7,1.1,3.9,0.0,4.9,7.0,/profile/Deian-Ivanov-5201/,/stats/italian/2013/Varese,2013,italian,Deian-Ivanov-5201,Varese
Dimitrios Tsaldaris,Biella,12,27.0,13.7,1.1,3.3,33.3%,2.5,7.0,35.1%,4.1,5.0,80.5%,0.6,2.2,2.8,2.7,2.3,0.0,2.6,4.2,/profile/Dimitrios-Tsaldaris-5941/,/stats/italian/2013/Biella,2013,italian,Dimitrios-Tsaldaris-5941,Biella
Manuel Vanuzzo,Sassari,34,16.9,13.7,1.5,2.8,55.0%,3.2,8.1,39.8%,0.9,1.4,61.9%,1.1,5.7,6.8,0.9,1.0,0.6,0.8,2.8,/profile/Manuel-Vanuzzo-36905/,/stats/italian/2013/Sassari,2013,italian,Manuel-Vanuzzo-36905,Sassari
Chris Warren (Bilbao),Avellino,5,26.8,13.6,4.4,6.8,65.2%,0.6,4.1,14.3%,3.0,3.5,83.3%,1.5,3.5,5.0,1.8,2.4,0.0,3.8,3.8,/profile/Chris-Warren-%28Bilbao%29-5346/,/stats/italian/2013/Avellino,2013,italian,Chris-Warren-%28Bilbao%29-5346,Avellino
Eric Williams,Venezia,10,19.0,13.6,5.8,10.6,54.9%,0.0,0.0,0.0%,1.9,4.2,45.0%,4.6,7.3,11.9,1.0,1.7,1.0,4.6,6.9,/profile/Eric-Williams-17/,/stats/italian/2013/Venezia,2013,italian,Eric-Williams-17,Venezia
Zygimantas Jonusas,Caserta,27,26.6,13.5,3.2,6.3,50.0%,1.9,5.9,31.7%,1.6,2.1,78.4%,1.2,4.5,5.6,1.4,1.8,0.2,2.5,4.4,/profile/Zygimantas-Jonusas-43785/,/stats/italian/2013/Caserta,2013,italian,Zygimantas-Jonusas-43785,Caserta
Michele Antonutti,Reggio Emilia,34,23.7,13.5,2.5,4.3,59.3%,2.0,4.7,43.6%,2.3,2.5,90.2%,0.8,4.4,5.2,0.5,2.0,0.1,1.2,3.5,/profile/Michele-Antonutti-36940/,/stats/italian/2013/Reggio%20Emilia,2013,italian,Michele-Antonutti-36940,Reggio%20Emilia
Stefano Mancinelli,Cantu,26,13.9,13.5,4.9,9.4,52.4%,0.6,3.8,15.2%,1.8,3.0,61.5%,1.0,4.0,5.1,3.2,1.7,0.3,4.0,4.0,/profile/Stefano-Mancinelli-116/,/stats/italian/2013/Cantu,2013,italian,Stefano-Mancinelli-116,Cantu
Jeff Brooks,Cantu,44,24.3,13.4,4.6,8.5,54.4%,0.7,2.1,32.7%,2.1,2.7,77.1%,2.1,6.0,8.2,1.5,1.3,1.2,2.5,3.9,/profile/Jeff-Brooks-17943/,/stats/italian/2013/Cantu,2013,italian,Jeff-Brooks-17943,Cantu
Timmy Bowers,Venezia,32,18.9,13.4,5.3,9.0,58.7%,0.3,1.8,14.8%,2.0,3.1,66.0%,2.1,5.6,7.7,2.6,1.7,0.4,1.8,2.4,/profile/Timmy-Bowers-5219/,/stats/italian/2013/Venezia,2013,italian,Timmy-Bowers-5219,Venezia
Brandon Brown,Avellino,7,25.3,13.4,4.5,8.0,55.6%,0.9,4.5,20.0%,1.8,2.2,80.0%,2.5,3.6,6.0,0.9,3.6,0.0,2.7,4.5,/profile/Brandon-Brown-5616/,/stats/italian/2013/Avellino,2013,italian,Brandon-Brown-5616,Avellino
Mladen Jeremic,Reggio Emilia,37,19.8,13.4,3.0,6.4,47.4%,2.0,6.2,31.9%,1.4,1.7,83.3%,1.0,3.2,4.3,1.1,1.2,0.2,2.3,5.2,/profile/Mladen-Jeremic-1360/,/stats/italian/2013/Reggio%20Emilia,2013,italian,Mladen-Jeremic-1360,Reggio%20Emilia
Nicolo Melli,Milano,37,17.6,13.3,3.2,6.5,50.0%,1.5,4.4,33.8%,2.3,2.9,80.4%,2.4,7.1,9.4,1.7,0.9,1.0,3.0,5.5,/profile/Nicolo-Melli-1299/,/stats/italian/2013/Milano,2013,italian,Nicolo-Melli-1299,Milano
Valerio Spinelli,Avellino,28,19.2,13.2,2.9,5.4,54.8%,1.1,4.0,27.8%,4.0,5.1,79.7%,0.9,2.6,3.5,5.1,1.6,0.0,4.0,2.6,/profile/Valerio-Spinelli-38222/,/stats/italian/2013/Avellino,2013,italian,Valerio-Spinelli-38222,Avellino
Marco Cusin,Cantu,41,14.4,13.2,5.5,10.3,53.4%,0.0,0.1,0.0%,2.2,3.1,70.5%,4.2,5.5,9.8,1.2,1.0,3.0,3.5,6.6,/profile/Marco-Cusin-36909/,/stats/italian/2013/Cantu,2013,italian,Marco-Cusin-36909,Cantu
Francesco Candussi,Venezia,7,2.6,13.2,2.2,6.6,33.3%,0.0,2.2,0.0%,8.8,11.0,80.0%,0.0,4.4,4.4,0.0,2.2,2.2,2.2,11.0,/profile/Francesco-Candussi-6192/,/stats/italian/2013/Venezia,2013,italian,Francesco-Candussi-6192,Venezia
Jimmie Hunter,Avellino,13,18.7,13.2,3.4,6.2,55.3%,1.6,4.9,33.3%,1.5,1.8,81.8%,0.7,3.1,3.7,3.3,2.0,0.5,3.1,5.2,/profile/Jimmie-Hunter-5390/,/stats/italian/2013/Avellino,2013,italian,Jimmie-Hunter-5390,Avellino
Eric Chatfield,Caserta,6,28.3,13.1,3.6,7.9,45.5%,1.2,4.5,26.3%,2.4,2.4,100.0%,1.0,2.1,3.1,1.9,0.7,0.2,1.9,1.9,/profile/Eric-Chatfield-34459/,/stats/italian/2013/Caserta,2013,italian,Eric-Chatfield-34459,Caserta
Viktor Sanikidze,Siena,48,17.1,13.1,3.8,6.4,58.9%,1.0,2.6,38.5%,2.5,3.8,64.9%,3.5,7.9,11.4,1.7,1.7,0.5,2.6,4.5,/profile/Viktor-Sanikidze-5922/,/stats/italian/2013/Siena,2013,italian,Viktor-Sanikidze-5922,Siena
